timestamp,value,label
1497521820.000000,0.469412,1.800000
1497521880.000000,-0.436650,10.800000
1497521940.000000,1.049724,14.100000
1497522000.000000,-0.101190,0.300000
1497522060.000000,0.488829,0.000000
1497522120.000000,0.362627,0.000000
1497522180.000000,0.526581,1.800000
1497522240.000000,0.377728,10.800000
1497522300.000000,0.467256,14.100000
1497522360.000000,0.330268,0.300000
1497522420.000000,0.814580,0.000000
1497522480.000000,-1.186308,0.000000
1497522540.000000,-0.677187,1.800000
1497522600.000000,-1.222983,10.800000
1497522660.000000,-0.897232,9.100000
1497522720.000000,-0.211213,5.100000
1497522780.000000,-0.640514,0.900000
1497522840.000000,-1.109725,0.000000
1497522900.000000,-1.341632,1.800000
1497522960.000000,-5.000000,10.200001
1497523020.000000,1.285274,1.200000
1497523080.000000,-0.213370,7.800000
1497523140.000000,0.239662,6.000000
1497523200.000000,0.741232,0.000000
1497523260.000000,-0.498132,1.800000
1497523320.000000,-0.275932,10.200001
1497523380.000000,-0.373010,1.900000
1497523440.000000,0.233189,7.800000
1497523500.000000,-0.310448,6.000000
1497523560.000000,0.194358,0.700000
1497523620.000000,0.553548,1.800000
1497523680.000000,0.082180,10.200001
1497523740.000000,0.835075,1.200000
1497523800.000000,0.841545,7.800000
1497523860.000000,0.045505,6.700000
1497523920.000000,0.307616,0.700000
1497523980.000000,0.292516,0.300000
1497524040.000000,0.369099,11.700001
1497524100.000000,0.566491,2.600000
1497524160.000000,-0.014898,0.000000
1497524220.000000,0.750939,13.800000
1497524280.000000,-0.050494,0.000000
1497524340.000000,0.462942,0.300000
1497524400.000000,0.275256,11.700001
1497524460.000000,0.813501,33.400002
1497524520.000000,-0.301819,0.000000
1497524580.000000,-0.317998,13.800000
1497524640.000000,0.662490,0.700000
1497524700.000000,-0.224155,0.300000
1497524760.000000,-0.604917,11.700001
1497524820.000000,1.178084,1.200000
1497524880.000000,0.698087,0.000000
1497524940.000000,0.529818,13.800000
1497525000.000000,0.161998,0.700000
1497525060.000000,-0.054808,0.300000
1497525120.000000,0.671119,11.700001
1497525180.000000,0.184650,1.200000
1497525240.000000,1.134938,0.000000
1497525300.000000,0.649548,13.800000
1497525360.000000,-0.328784,0.000000
1497525420.000000,0.716423,0.300000
1497525480.000000,0.101595,11.700001
1497525540.000000,0.091888,1.900000
1497525600.000000,0.019618,0.000000
1497525660.000000,-0.250045,13.800000
1497525720.000000,-0.161595,0.000000
1497525780.000000,0.105909,0.300000
1497525840.000000,0.472650,11.700001
1497525900.000000,0.535212,1.200000
1497525960.000000,1.141409,0.000000
1497526020.000000,-0.288874,13.800000
1497526080.000000,1.463924,1.400000
1497526140.000000,-0.422627,0.000000
1497526200.000000,0.163079,11.700001
1497526260.000000,0.451076,1.500000
1497526320.000000,0.153369,0.000000
1497526380.000000,-0.527256,13.800000
1497526440.000000,0.364784,2.100000
1497526500.000000,-0.353593,0.000000
1497526560.000000,-0.021370,11.700001
1497526620.000000,-0.204741,2.200000
1497526680.000000,-1.169050,0.000000
1497526740.000000,-0.473323,13.800000
1497526800.000000,-0.327706,0.000000
1497526860.000000,-0.526178,0.000000
1497526920.000000,-0.434491,11.700001
1497526980.000000,-0.571480,1.500000
1497527040.000000,0.036876,0.000000
1497527100.000000,-0.691210,13.800000
1497527160.000000,-0.812018,32.200001
1497527220.000000,-0.439885,0.000000
1497527280.000000,0.128561,11.700001
1497527340.000000,-0.227393,2.200000
1497527400.000000,-0.079617,0.000000
1497527460.000000,0.595615,13.800000
1497527520.000000,0.384200,0.000000
1497527580.000000,-0.185326,0.000000
1497527640.000000,0.019618,11.700001
1497527700.000000,0.056291,1.500000
1497527760.000000,0.763884,0.000000
1497527820.000000,0.101595,13.800000
1497527880.000000,-0.438807,0.000000
1497527940.000000,0.102673,0.000000
1497528000.000000,0.675435,11.700001
1497528060.000000,0.020697,1.500000
1497528120.000000,0.903029,0.000000
1497528180.000000,0.124247,13.800000
1497528240.000000,0.170627,2.800000
1497528300.000000,0.481279,0.000000
1497528360.000000,1.058353,11.700001
1497528420.000000,0.708873,1.500000
1497528480.000000,0.026091,0.000000
1497528540.000000,0.007752,13.800000
1497528600.000000,-0.448514,0.000000
1497528660.000000,1.115522,0.000000
1497528720.000000,-0.395662,11.700001
1497528780.000000,-0.142179,2.900000
1497528840.000000,-0.226314,0.000000
1497528900.000000,-0.379482,13.800000
1497528960.000000,0.633368,0.000000
1497529020.000000,-0.555300,0.000000
1497529080.000000,0.522267,11.700001
1497529140.000000,0.046584,2.200000
1497529200.000000,-0.448514,0.000000
1497529260.000000,-0.454987,13.800000
1497529320.000000,-0.799074,0.000000
1497529380.000000,-0.114135,0.000000
1497529440.000000,-0.766714,11.700001
1497529500.000000,-1.104331,1.500000
1497529560.000000,-0.281324,0.000000
1497529620.000000,-0.433413,13.800000
1497529680.000000,0.423032,0.000000
1497529740.000000,-0.694445,0.000000
1497529800.000000,-0.481952,11.700001
1497529860.000000,0.344290,34.399998
1497529920.000000,-1.400959,0.000000
1497529980.000000,0.459705,13.800000
1497530040.000000,-0.001955,0.700000
1497530100.000000,-0.106584,0.000000
1497530160.000000,0.228876,11.700001
1497530220.000000,0.051978,1.500000
1497530280.000000,0.457548,0.000000
1497530340.000000,0.154448,13.800000
1497530400.000000,0.369099,1.400000
1497530460.000000,-0.503526,0.000000
1497530520.000000,-0.832513,11.700001
1497530580.000000,-0.448514,1.500000
1497530640.000000,-0.704154,0.000000
1497530700.000000,0.383122,13.800000
1497530760.000000,-0.665323,0.000000
1497530820.000000,-0.211213,0.000000
1497530880.000000,0.153369,11.700001
1497530940.000000,-1.460284,2.200000
1497531000.000000,-0.739749,0.000000
1497531060.000000,-0.189639,13.800000
1497531120.000000,-0.491659,1.400000
1497531180.000000,-0.273773,0.000000
1497531240.000000,-0.380560,11.700001
1497531300.000000,-0.313683,1.500000
1497531360.000000,-0.779659,0.000000
1497531420.000000,-1.383701,13.800000
1497531480.000000,-0.623256,0.700000
1497531540.000000,-0.746221,0.000000
1497531600.000000,-0.686896,11.700001
1497531660.000000,-0.425862,1.500000
1497531720.000000,0.035798,0.000000
1497531780.000000,-1.448420,13.800000
1497531840.000000,0.347526,0.700000
1497531900.000000,0.627974,0.000000
1497531960.000000,-0.408604,11.700001
1497532020.000000,0.044427,1.500000
1497532080.000000,-1.022354,0.000000
1497532140.000000,0.002360,13.800000
1497532200.000000,-0.127077,0.000000
1497532260.000000,0.119932,0.000000
1497532320.000000,-0.179932,11.700001
1497532380.000000,-0.108741,1.500000
1497532440.000000,0.263392,0.000000
1497532500.000000,-0.225234,13.800000
1497532560.000000,-0.191796,33.599998
1497532620.000000,0.276337,0.000000
1497532680.000000,0.599930,11.700001
1497532740.000000,-0.119527,2.200000
1497532800.000000,-0.353593,0.000000
1497532860.000000,-0.001955,13.800000
1497532920.000000,-0.428021,0.000000
1497532980.000000,0.363705,0.000000
1497533040.000000,0.136111,11.700001
1497533100.000000,-0.849771,2.200000
1497533160.000000,-0.187483,0.000000
1497533220.000000,-1.093545,13.800000
1497533280.000000,-0.843299,0.000000
1497533340.000000,0.619345,0.000000
1497533400.000000,-0.846534,11.700001
1497533460.000000,-0.221999,2.900000
1497533520.000000,0.088651,0.000000
1497533580.000000,-0.142179,13.800000
1497533640.000000,-0.469010,0.700000
1497533700.000000,0.348604,0.000000
1497533760.000000,-0.106584,11.700001
1497533820.000000,-0.707389,1.500000
1497533880.000000,0.089729,0.000000
1497533940.000000,-0.250045,13.800000
1497534000.000000,-1.042849,0.000000
1497534060.000000,0.054134,0.000000
1497534120.000000,0.084337,11.700001
1497534180.000000,-0.079617,1.500000
1497534240.000000,-0.214448,0.000000
1497534300.000000,-0.338492,13.800000
1497534360.000000,-1.582171,0.000000
1497534420.000000,-0.886444,0.000000
1497534480.000000,-0.419390,11.700001
1497534540.000000,-0.360065,2.200000
1497534600.000000,-0.114135,0.000000
1497534660.000000,-0.090404,13.800000
1497534720.000000,-0.612468,2.100000
1497534780.000000,-0.355752,0.000000
1497534840.000000,0.977455,11.700001
1497534900.000000,-1.169050,1.500000
1497534960.000000,0.086494,0.000000
1497535020.000000,-0.687974,13.800000
1497535080.000000,-1.056870,0.000000
1497535140.000000,-0.370851,0.000000
1497535200.000000,0.772513,11.700001
1497535260.000000,-1.843203,33.700001
1497535320.000000,-0.995389,0.000000
1497535380.000000,-1.167971,13.800000
1497535440.000000,-0.230628,0.700000
1497535500.000000,-1.339476,0.000000
1497535560.000000,0.022853,11.700001
1497535620.000000,0.355076,1.500000
1497535680.000000,0.228876,0.000000
1497535740.000000,0.048741,13.800000
1497535800.000000,-0.464694,1.400000
1497535860.000000,-0.790445,0.000000
1497535920.000000,-0.664244,11.700001
1497535980.000000,-0.358987,1.500000
1497536040.000000,-1.257499,0.000000
1497536100.000000,0.419795,13.800000
1497536160.000000,-1.698666,0.000000
1497536220.000000,-0.862714,0.000000
1497536280.000000,-0.270538,11.700001
1497536340.000000,-0.237100,2.900000
1497536400.000000,-0.863792,0.000000
1497536460.000000,0.095123,13.800000
1497536520.000000,-0.568244,0.000000
1497536580.000000,-0.247886,0.000000
1497536640.000000,0.213775,11.700001
1497536700.000000,0.184650,1.500000
1497536760.000000,-1.779564,0.000000
1497536820.000000,-1.721316,13.800000
1497536880.000000,-0.723569,1.400000
1497536940.000000,-1.584328,0.000000
1497537000.000000,-1.078444,11.700001
1497537060.000000,-0.563929,1.500000
1497537120.000000,-1.444104,0.000000
1497537180.000000,0.171708,13.800000
1497537240.000000,-0.321234,0.700000
1497537300.000000,0.737997,0.000000
1497537360.000000,-0.580109,11.700001
1497537420.000000,0.225639,1.500000
1497537480.000000,-0.732198,0.000000
1497537540.000000,-1.369678,13.800000
1497537600.000000,-0.550986,0.000000
1497537660.000000,-0.454987,0.000000
1497537720.000000,0.237505,11.700001
1497537780.000000,0.363705,1.500000
1497537840.000000,0.346447,0.000000
1497537900.000000,-0.847613,13.800000
1497537960.000000,-0.846534,32.899998
1497538020.000000,-0.404291,0.000000
1497538080.000000,-0.555300,11.700001
1497538140.000000,-0.893995,3.600000
1497538200.000000,-0.170224,0.000000
1497538260.000000,1.647295,13.800000
1497538320.000000,0.516873,0.000000
1497538380.000000,0.844782,0.000000
1497538440.000000,0.606401,11.700001
1497538500.000000,2.673087,1.500000
1497538560.000000,2.931962,0.000000
1497538620.000000,0.925681,13.800000
1497538680.000000,1.267611,0.000000
1497538740.000000,2.419604,0.000000
1497538800.000000,1.631115,11.700001
1497538860.000000,1.215837,1.500000
1497538920.000000,-0.568244,0.000000
1497538980.000000,-0.554221,13.800000
1497539040.000000,-1.409588,2.100000
1497539100.000000,-0.366537,0.000000
1497539160.000000,-0.898310,11.700001
1497539220.000000,-1.424690,1.500000
1497539280.000000,-1.917631,0.000000
1497539340.000000,-1.175522,13.800000
1497539400.000000,-0.305054,0.000000
1497539460.000000,-1.228374,0.000000
1497539520.000000,-0.218764,11.700001
1497539580.000000,-1.575699,2.200000
1497539640.000000,-2.758975,0.000000
1497539700.000000,-0.239257,13.800000
1497539760.000000,-1.500194,0.000000
1497539820.000000,-0.560694,0.000000
1497539880.000000,-0.392425,11.700001
1497539940.000000,-1.173365,2.200000
1497540000.000000,-1.875562,0.000000
1497540060.000000,-0.530491,13.800000
1497540120.000000,0.528739,0.000000
1497540180.000000,0.075708,0.000000
1497540240.000000,0.013146,11.700001
1497540300.000000,-1.905765,1.500000
1497540360.000000,-2.524908,0.000000
1497540420.000000,-1.335162,13.800000
1497540480.000000,-0.673952,1.400000
1497540540.000000,-1.393409,0.000000
1497540600.000000,-0.576873,11.700001
1497540660.000000,-1.203566,33.700001
1497540720.000000,-0.045100,0.000000
1497540780.000000,-0.421549,13.800000
1497540840.000000,-1.670620,0.700000
1497540900.000000,-0.316920,0.000000
1497540960.000000,-0.803389,11.700001
1497541020.000000,-0.053730,1.500000
1497541080.000000,-1.440869,0.000000
1497541140.000000,-1.353498,13.800000
1497541200.000000,-0.546671,2.100000
1497541260.000000,-1.370757,0.000000
1497541320.000000,-1.394487,11.700001
1497541380.000000,-0.584424,1.500000
1497541440.000000,-1.600507,0.000000
1497541500.000000,-0.949006,13.800000
1497541560.000000,-0.069909,0.000000
1497541620.000000,-0.855163,0.000000
1497541680.000000,-0.552065,11.700001
1497541740.000000,-0.896152,2.200000
1497541800.000000,-1.016960,0.000000
1497541860.000000,-1.067658,13.800000
1497541920.000000,-0.389189,0.000000
1497541980.000000,-0.174538,0.000000
1497542040.000000,-2.203471,11.700001
1497542100.000000,-1.402038,1.200000
1497542160.000000,-0.217685,0.300000
1497542220.000000,-0.536963,13.800000
1497542280.000000,0.283885,0.000000
1497542340.000000,-0.209054,0.000000
1497542400.000000,-1.153948,11.700001
1497542460.000000,-0.918804,1.200000
1497542520.000000,-0.842221,0.300000
1497542580.000000,-0.368694,13.800000
1497542640.000000,-0.805546,0.700000
1497542700.000000,-0.645906,0.000000
1497542760.000000,-1.364284,11.700001
1497542820.000000,-0.185326,3.300000
1497542880.000000,0.035798,0.000000
1497542940.000000,-0.354671,14.100000
1497543000.000000,-0.422627,0.000000
1497543060.000000,0.294673,0.000000
1497543120.000000,0.234268,11.700001
1497543180.000000,-0.404291,1.200000
1497543240.000000,-0.365459,0.000000
1497543300.000000,0.060607,14.100000
1497543360.000000,-0.652378,33.599998
1497543420.000000,0.419795,0.000000
1497543480.000000,0.618267,11.700001
1497543540.000000,0.390673,1.900000
1497543600.000000,0.537368,0.000000
1497543660.000000,-0.602761,14.100000
1497543720.000000,0.096201,0.000000
1497543780.000000,-0.489503,0.000000
1497543840.000000,-1.155027,11.700001
1497543900.000000,0.612873,1.200000
1497543960.000000,-0.426941,0.000000
