timestamp,value,label
1477584000,0.1038123342485385,0
1477584060,0.0,0
1477584120,0.0,0
1477584180,0.0,0
1477584240,0.0,0
1477584300,0.1014443603062903,0
1477584360,0.0,0
1477584420,0.0,0
1477584480,0.0,0
1477584540,0.0,0
1477584600,0.1041256883508764,0
1477584660,0.0,0
1477584720,0.0,0
1477584780,0.0,0
1477584840,0.0,0
1477584900,0.0947803630625899,0
1477584960,0.0,0
1477585020,0.0,0
1477585080,0.0,0
1477585140,0.0,0
1477585200,0.0931398621737157,0
1477585260,0.0,0
1477585320,0.0,0
1477585380,0.0,0
1477585440,0.0,0
1477585500,0.0896376692648868,0
1477585560,0.0,0
1477585620,0.0,0
1477585680,0.0,0
1477585740,0.0,0
1477585800,0.0927712102885751,0
1477585860,0.0,0
1477585920,0.0,0
1477585980,0.0,0
1477586040,0.0,0
1477586100,0.0855272007455754,0
1477586160,0.0,0
1477586220,0.0,0
1477586280,0.0,0
1477586340,0.0,0
1477586400,0.0870116390030744,0
1477586460,0.0,0
1477586520,0.0,0
1477586580,0.0,0
1477586640,0.0,0
1477586700,0.0853428748030124,0
1477586760,0.0,0
1477586820,0.0,0
1477586880,0.0,0
1477586940,0.0,0
1477587000,0.0767717184734909,0
1477587060,0.0,0
1477587120,0.0,0
1477587180,0.0,0
1477587240,0.0,0
1477587300,0.0811033781239166,0
1477587360,0.0,0
1477587420,0.0,0
1477587480,0.0,0
1477587540,0.0,0
1477587600,0.0776294485262416,0
1477587660,0.0,0
1477587720,0.0,0
1477587780,0.0,0
1477587840,0.0,0
1477587900,0.0785965453049234,0
1477587960,0.0,0
1477588020,0.0,0
1477588080,0.0,0
1477588140,0.0,0
1477588200,0.0712886361018687,0
1477588260,0.0,0
1477588320,0.0,0
1477588380,0.0,0
1477588440,0.0,0
1477588500,0.0620809408506529,0
1477588560,0.0,0
1477588620,0.0,0
1477588680,0.0,0
1477588740,0.0,0
1477588800,0.0601639510479389,0
1477588860,0.0,0
1477588920,0.0,0
1477588980,0.0,0
1477589040,0.0,0
1477589100,0.057915174548592,0
1477589160,0.0,0
1477589220,0.0,0
1477589280,0.0,0
1477589340,0.0,0
1477589400,0.0537408063692063,0
1477589460,0.0,0
1477589520,0.0,0
1477589580,0.0,0
1477589640,0.0,0
1477589700,0.0537309756522361,0
1477589760,0.0,0
1477589820,0.0,0
1477589880,0.0,0
1477589940,0.0,0
1477590000,0.0496205071329635,0
1477590060,0.0,0
1477590120,0.0,0
1477590180,0.0,0
1477590240,0.0,0
1477590300,0.0512425754275379,0
1477590360,0.0,0
1477590420,0.0,0
1477590480,0.0,0
1477590540,0.0,0
1477590600,0.0448931611258402,0
1477590660,0.0,0
1477590720,0.0,0
1477590780,0.0,0
1477590840,0.0,0
1477590900,0.0425792561267349,0
1477590960,0.0,0
1477591020,0.0,0
1477591080,0.0,0
1477591140,0.0,0
1477591200,0.0423027672130353,0
1477591260,0.0,0
1477591320,0.0,0
1477591380,0.0,0
1477591440,0.0,0
1477591500,0.0399716584594254,0
1477591560,0.0,0
1477591620,0.0,0
1477591680,0.0,0
1477591740,0.0,0
1477591800,0.0387182420495904,0
1477591860,0.0,0
1477591920,0.0,0
1477591980,0.0,0
1477592040,0.0,0
1477592100,0.0377228819599819,0
1477592160,0.0,0
1477592220,0.0,0
1477592280,0.0,0
1477592340,0.0,0
1477592400,0.0345156105593263,0
1477592460,0.0,0
1477592520,0.0,0
1477592580,0.0,0
1477592640,0.0,0
1477592700,0.0335472849410474,0
1477592760,0.0,0
1477592820,0.0,0
1477592880,0.0,0
1477592940,0.0,0
1477593000,0.0341838238623067,0
1477593060,0.0,0
1477593120,0.0,0
1477593180,0.0,0
1477593240,0.0,0
1477593300,0.0308192609909979,0
1477593360,0.0,0
1477593420,0.0,0
1477593480,0.0,0
1477593540,0.0,0
1477593600,0.0315848280723703,0
1477593660,0.0,0
1477593720,0.0,0
1477593780,0.0,0
1477593840,0.0,0
1477593900,0.0309212546788146,0
1477593960,0.0,0
1477594020,0.0,0
1477594080,0.0,0
1477594140,0.0,0
1477594200,0.0293544841673668,0
1477594260,0.0,0
1477594320,0.0,0
1477594380,0.0,0
1477594440,0.0,0
1477594500,0.0296580075523961,0
1477594560,0.0,0
1477594620,0.0,0
1477594680,0.0,0
1477594740,0.0,0
1477594800,0.028948967093554,0
1477594860,0.0,0
1477594920,0.0,0
1477594980,0.0,0
1477595040,0.0,0
1477595100,0.0257502975702715,0
1477595160,0.0,0
1477595220,0.0,0
1477595280,0.0,0
1477595340,0.0,0
1477595400,0.0305059068884183,0
1477595460,0.0,0
1477595520,0.0,0
1477595580,0.0,0
1477595640,0.0,0
1477595700,0.026276240926341,0
1477595760,0.0,0
1477595820,0.0,0
1477595880,0.0,0
1477595940,0.0,0
1477596000,0.0223869635381731,0
1477596060,0.0,0
1477596120,0.0,0
1477596180,0.0,0
1477596240,0.0,0
1477596300,0.0245067118775034,0
1477596360,0.0,0
1477596420,0.0,0
1477596480,0.0,0
1477596540,0.0,0
1477596600,0.0240643296152941,0
1477596660,0.0,0
1477596720,0.0,0
1477596780,0.0,0
1477596840,0.0,0
1477596900,0.0217049575506607,0
1477596960,0.0,0
1477597020,0.0,0
1477597080,0.0,0
1477597140,0.0,0
1477597200,0.0217233901446173,0
1477597260,0.0,0
1477597320,0.0,0
1477597380,0.0,0
1477597440,0.0,0
1477597500,0.022985408431342,0
1477597560,0.0,0
1477597620,0.0,0
1477597680,0.0,0
1477597740,0.0,0
1477597800,0.0208754908090785,0
1477597860,0.0,0
1477597920,0.0,0
1477597980,0.0,0
1477598040,0.0,0
1477598100,0.0218524183047305,0
1477598160,0.0,0
1477598220,0.0,0
1477598280,0.0,0
1477598340,0.0,0
1477598400,0.0210868512228746,0
1477598460,0.0,0
1477598520,0.0,0
1477598580,0.0,0
1477598640,0.0,0
1477598700,0.0194193158628205,0
1477598760,0.0,0
1477598820,0.0,0
1477598880,0.0,0
1477598940,0.0,0
1477599000,0.0197879677477533,0
